time,GPS_lat,GPS_long,accelx,accely,accelz
1552637411.016412,0,0,0.009592,-0.050156,0.080664
1552637411.038049,0,0,0.006601,-0.044277,0.083323
1552637411.056257,0,0,0.006354,-0.046171,0.093611
1552637411.074113,0,0,0.006601,-0.050771,0.086404
1552637411.092388,0,0,0.010853,-0.042653,0.086578
1552637411.110334,0,0,0.009024,-0.051976,0.088988
1552637411.128256,0,0,0.008974,-0.046122,0.085534
1552637411.178047,0,0,0.008777,-0.038078,0.088218
1552637411.196106,0,0,0.009617,-0.048409,0.085385
1552637411.213761,0,0,0.008480,-0.045826,0.084043
1552637411.231527,0,0,0.008579,-0.042530,0.083770
1552637411.249722,0,0,0.009963,-0.049418,0.085534
1552637411.267549,0,0,0.007812,-0.048655,0.090952
1552637411.295608,0,0,0.009048,-0.046786,0.085062
1552637411.331158,0,0,0.008257,-0.043465,0.082925
1552637411.349142,0,0,0.010433,-0.048532,0.084168
1552637411.367043,0,0,0.008603,-0.052493,0.084640
1552637411.384857,0,0,0.008826,-0.041325,0.087398
1552637411.402787,0,0,0.011842,-0.057683,0.083447
1552637411.420755,0,0,0.006057,-0.045753,0.087820
1552637411.443320,0,0,0.010655,-0.048458,0.086180
1552637411.481278,0,0,0.009024,-0.046195,0.088864
1552637411.499377,0,0,0.008455,-0.052837,0.084988
1552637411.517298,0,0,0.012312,-0.051115,0.090330
1552637411.535332,0,0,0.004203,-0.051213,0.084168
1552637411.553261,0,0,0.006799,-0.054485,0.087696
1552637411.571121,0,0,0.006106,-0.051730,0.082801
1552637411.592332,0,0,0.004994,-0.051287,0.081558
1552637411.628163,0,0,0.005736,-0.049590,0.083969
1552637411.664119,0,0,0.006032,-0.047573,0.087845
1552637411.682199,0,0,0.005192,-0.042481,0.086429
1552637411.700089,0,0,0.004351,-0.052468,0.087000
1552637411.717996,0,0,0.002200,-0.044474,0.083521
1552637411.735971,0,0,0.005019,-0.051041,0.082850
1552637411.753876,0,0,0.006057,-0.047376,0.084366
1552637411.776711,0,0,0.003511,-0.038791,0.087572
1552637411.812215,0,0,0.005785,-0.040538,0.087249
1552637411.848201,0,0,0.004500,-0.044277,0.080465
1552637411.866279,0,0,0.005068,-0.050574,0.088641
1552637411.884191,0,0,0.006576,-0.048877,0.086131
1552637411.902201,0,0,0.004969,-0.048557,0.083223
1552637411.920085,0,0,0.003684,-0.050918,0.087895
1552637411.938016,0,0,0.004771,-0.047794,0.083024
1552637411.965830,0,0,0.001978,-0.047130,0.086727
1552637412.026588,0,0,0.005093,-0.048803,0.083894
1552637412.045298,0,0,0.005068,-0.048335,0.075942
1552637412.063349,0,0,0.003609,-0.053353,0.084366
1552637412.081313,0,0,0.001805,-0.046491,0.081136
1552637412.099231,0,0,0.003634,-0.054165,0.084317
1552637412.117140,0,0,0.004450,-0.045679,0.087299
1552637412.139735,0,0,0.004376,-0.047253,0.084913
1552637412.177319,0,0,0.002373,-0.047130,0.086628
1552637412.195880,0,0,0.003832,-0.046441,0.084888
1552637412.213998,0,0,0.005661,-0.051066,0.083347
1552637412.231762,0,0,0.003338,-0.047598,0.085783
1552637412.249705,0,0,0.003585,-0.041054,0.081807
1552637412.267623,0,0,0.004153,-0.049959,0.089833
1552637412.288669,0,0,0.003511,-0.040685,0.081484
1552637412.307486,0,0,0.002794,-0.055125,0.087920
1552637412.360221,0,0,0.005216,-0.049836,0.084043
1552637412.378429,0,0,0.000668,-0.054411,0.087398
1552637412.396510,0,0,-0.002316,-0.047401,0.090032
1552637412.414445,0,0,-0.001686,-0.058396,0.085236
1552637412.432446,0,0,-0.004808,-0.050992,0.089734
1552637412.450300,0,0,-0.003851,-0.056158,0.090579
1552637412.468267,0,0,-0.004656,-0.054018,0.090007
1552637412.490583,0,0,-0.007752,-0.050672,0.089535
1552637412.528279,0,0,-0.005487,-0.056502,0.091473
1552637412.546452,0,0,-0.008180,-0.050844,0.091349
1552637412.564494,0,0,-0.007903,-0.052148,0.086603
1552637412.582462,0,0,-0.007727,-0.050574,0.092244
1552637412.600454,0,0,-0.007576,-0.051853,0.088715
1552637412.618366,0,0,-0.007954,-0.047327,0.093288
1552637412.636370,0,0,-0.007425,-0.050033,0.086752
1552637412.655776,0,0,-0.006116,-0.043834,0.093586
1552637412.696127,0,0,-0.006267,-0.044916,0.088839
1552637412.714246,0,0,-0.003297,-0.044523,0.090604
1552637412.732326,0,0,-0.001510,-0.038299,0.095002
1552637412.750290,0,0,-0.003146,-0.037832,0.095201
1552637412.768227,0,0,-0.002316,-0.041940,0.090057
1552637412.786126,0,0,-0.000780,-0.044621,0.089684
1552637412.804013,0,0,-0.001913,-0.033035,0.086752
1552637412.823807,0,0,-0.003549,-0.044621,0.094207
1552637412.862029,0,0,-0.003247,-0.049811,0.091796
1552637412.897700,0,0,-0.003675,-0.053796,0.089212
1552637412.916007,0,0,-0.005135,-0.037783,0.084515
1552637412.933907,0,0,-0.005210,-0.055518,0.089958
1552637412.951865,0,0,-0.002668,-0.043490,0.084789
1552637412.969860,0,0,-0.006796,-0.045187,0.086951
1552637412.987785,0,0,-0.003826,-0.045138,0.084938
1552637413.027088,0,0,-0.004606,-0.048335,0.088442
1552637413.083382,0,0,-0.005286,-0.049024,0.086156
1552637413.119180,0,0,-0.002567,-0.043145,0.086752
1552637413.137645,0,0,-0.003373,-0.044228,0.086230
1552637413.155677,0,0,-0.002265,-0.043883,0.088665
1552637413.173593,0,0,-0.002895,-0.042948,0.093387
1552637413.191489,0,0,-0.002643,-0.044129,0.088964
1552637413.209387,0,0,-0.002995,-0.042186,0.091200
1552637413.231742,0,0,-0.002442,-0.045285,0.089336
1552637413.269710,0,0,-0.003574,-0.045556,0.090305
1552637413.287606,0,0,-0.003448,-0.035938,0.094629
1552637413.305596,0,0,-0.001284,-0.043834,0.090827
1552637413.323482,0,0,-0.002819,-0.037365,0.091051
1552637413.341417,0,0,-0.001686,-0.046048,0.092617
1552637413.359343,0,0,-0.002643,-0.036479,0.091970
1552637413.381679,0,0,-0.001309,-0.045703,0.091921
1552637413.430423,0,0,-0.002769,-0.037832,0.087870
1552637413.448576,0,0,-0.001183,-0.045679,0.093213
1552637413.466711,0,0,-0.001686,-0.041768,0.087845
1552637413.484695,0,0,-0.001963,-0.042309,0.093785
1552637413.502556,0,0,-0.001158,-0.046122,0.088044
1552637413.520461,0,0,-0.002819,-0.038103,0.093362
1552637413.538367,0,0,-0.001686,-0.048803,0.088641
1552637413.560936,0,0,-0.003348,-0.045949,0.092467
1552637413.598533,0,0,-0.003700,-0.042432,0.092467
1552637413.616643,0,0,-0.003700,-0.045753,0.090927
1552637413.634758,0,0,-0.001737,-0.039480,0.094878
1552637413.652701,0,0,-0.001460,-0.045334,0.090330
1552637413.670667,0,0,-0.004405,-0.036455,0.090132
1552637413.688558,0,0,-0.002114,-0.046417,0.089336
1552637413.706196,0,0,0.004277,-0.033281,0.086702
1552637413.725585,0,0,-0.002064,-0.045064,0.093014
1552637413.766138,0,0,-0.002819,-0.040661,0.089883
1552637413.787478,0,0,-0.003650,-0.036799,0.093909
1552637413.805462,0,0,-0.001787,-0.043563,0.090355
1552637413.823572,0,0,-0.003096,-0.041054,0.086503
1552637413.841508,0,0,-0.009187,-0.035790,0.087895
1552637413.859456,0,0,-0.001082,-0.050008,0.088616
1552637413.877397,0,0,-0.005286,-0.036873,0.087597
1552637413.899682,0,0,-0.004380,-0.047007,0.091846
1552637413.935708,0,0,-0.001410,-0.041300,0.089138
1552637413.953804,0,0,-0.001107,-0.049196,0.088839
1552637413.982298,0,0,0.003535,-0.046023,0.094008
1552637414.000228,0,0,0.001162,-0.036061,0.089560
1552637414.031049,0,0,-0.003146,-0.040685,0.090281
1552637414.049198,0,0,-0.001510,-0.042260,0.090902
1552637414.067315,0,0,0.001261,-0.046220,0.093138
1552637414.085885,0,0,-0.001284,-0.037955,0.092020
1552637414.129848,0,0,-0.006418,-0.042776,0.091970
1552637414.147822,0,0,-0.001812,-0.040046,0.089485
1552637414.165820,0,0,-0.000780,-0.041768,0.089560
1552637414.183722,0,0,-0.002341,-0.042432,0.090678
1552637414.201673,0,0,-0.002064,-0.041227,0.090479
1552637414.219590,0,0,-0.002391,-0.043219,0.091299
1552637414.239506,0,0,-0.001737,-0.040415,0.090504
1552637414.276253,0,0,-0.001837,-0.040218,0.089833
1552637414.294276,0,0,-0.001787,-0.042014,0.085460
1552637414.322337,0,0,0.000841,-0.040144,0.087274
1552637414.340107,0,0,0.001014,-0.040243,0.087622
1552637414.358018,0,0,0.004920,-0.043293,0.092020
1552637414.375937,0,0,0.005043,-0.039308,0.083571
1552637414.393853,0,0,0.007367,-0.041620,0.092219
1552637414.416298,0,0,0.009370,-0.041473,0.088144
1552637414.470319,0,0,0.010458,-0.044031,0.093188
1552637414.506038,0,0,0.010581,-0.037438,0.090479
1552637414.524331,0,0,0.011793,-0.043785,0.089982
1552637414.542201,0,0,0.008406,-0.034856,0.093909
1552637414.560139,0,0,0.007639,-0.040193,0.089287
1552637414.578122,0,0,0.009419,-0.041645,0.092865
1552637414.596052,0,0,0.010210,-0.039923,0.086454
1552637414.618594,0,0,0.008678,-0.039357,0.090604
1552637414.670383,0,0,0.007021,-0.045753,0.088765
1552637414.688545,0,0,0.006848,-0.036946,0.091796
1552637414.706472,0,0,0.007788,-0.046737,0.085783
1552637414.724377,0,0,0.004846,-0.036135,0.096071
1552637414.742283,0,0,0.007318,-0.038078,0.085733
1552637414.760055,0,0,0.002596,-0.033281,0.091747
1552637414.783011,0,0,0.006922,-0.045113,0.089933
1552637414.820228,0,0,0.005810,-0.041005,0.092492
1552637414.838535,0,0,0.005958,-0.041448,0.086826
1552637414.856622,0,0,0.004228,-0.041325,0.092890
1552637414.874661,0,0,0.011892,-0.040489,0.085012
1552637414.892592,0,0,0.004203,-0.042948,0.091548
1552637414.910498,0,0,0.005464,-0.040144,0.087895
1552637414.928397,0,0,0.004697,-0.043686,0.090703
1552637414.951093,0,0,0.003585,-0.039382,0.087348
1552637414.987046,0,0,0.003486,-0.033404,0.082453
1552637415.012494,0,0,0.004821,-0.052050,0.098779
1552637415.034971,0,0,-0.001485,-0.046048,0.086255
1552637415.052992,0,0,0.002596,-0.043096,0.086752
1552637415.070882,0,0,0.000939,-0.041571,0.094033
1552637415.088811,0,0,0.005587,-0.049418,0.087473
1552637415.115417,0,0,0.004228,-0.050353,0.090678
1552637415.159913,0,0,0.002003,-0.035200,0.083795
1552637415.177866,0,0,0.000742,-0.048508,0.094033
1552637415.195630,0,0,0.002695,-0.037291,0.083397
1552637415.213466,0,0,0.000569,-0.047327,0.094654
1552637415.231298,0,0,0.001780,-0.038865,0.084217
1552637415.249088,0,0,0.000865,-0.046023,0.094455
1552637415.281547,0,0,0.001063,-0.042137,0.086230
1552637415.312435,0,0,-0.000101,-0.036184,0.094381
1552637415.330432,0,0,0.002719,-0.047253,0.087746
1552637415.348307,0,0,0.001434,-0.031756,0.088765
1552637415.366405,0,0,0.004104,-0.045187,0.088467
1552637415.384297,0,0,0.004673,-0.033085,0.085037
1552637415.402180,0,0,0.005167,-0.048065,0.089808
1552637415.447381,0,0,0.005439,-0.049319,0.088541
1552637415.465115,0,0,0.004895,-0.035003,0.086479
1552637415.492282,0,0,0.006329,-0.046195,0.087100
1552637415.509922,0,0,0.003511,-0.037242,0.091946
1552637415.528080,0,0,0.005414,-0.052222,0.083646
1552637415.545918,0,0,0.003239,-0.035249,0.096170
1552637415.563800,0,0,0.005241,-0.051386,0.087075
1552637415.605991,0,0,0.003807,-0.043932,0.087150
1552637415.623717,0,0,0.004524,-0.037291,0.094928
1552637415.652272,0,0,0.005216,-0.034708,0.083621
1552637415.670174,0,0,0.004945,-0.050303,0.091399
1552637415.688348,0,0,0.006230,-0.036897,0.087224
1552637415.706189,0,0,0.004524,-0.049246,0.095201
1552637415.724018,0,0,0.005810,-0.038939,0.087820
1552637415.766186,0,0,0.004376,-0.049467,0.088665
1552637415.783929,0,0,0.004252,-0.049393,0.095350
1552637415.812277,0,0,0.001904,-0.038398,0.089709
1552637415.830146,0,0,0.005241,-0.045162,0.093710
1552637415.848315,0,0,0.002448,-0.035151,0.091921
1552637415.866151,0,0,0.004005,-0.049024,0.088715
1552637415.884029,0,0,0.002423,-0.034856,0.089485
1552637415.926090,0,0,0.006527,-0.045285,0.090604
1552637415.943915,0,0,0.003585,-0.049344,0.083497
1552637415.972282,0,0,0.002200,-0.044523,0.089212
1552637415.990203,0,0,0.003881,-0.037340,0.088417
1552637416.008916,0,0,0.002868,-0.048680,0.091623
1552637416.029128,0,0,0.004994,-0.037488,0.085783
1552637416.047426,0,0,0.004796,-0.046761,0.087075
1552637416.086856,0,0,0.002818,-0.037488,0.088641
1552637416.104626,0,0,0.002967,-0.037315,0.091250
1552637416.132263,0,0,0.003511,-0.041448,0.084888
1552637416.150178,0,0,0.003560,-0.042727,0.092294
1552637416.168347,0,0,0.004326,-0.042825,0.085857
1552637416.186186,0,0,0.003609,-0.041645,0.090305
1552637416.204051,0,0,0.004623,-0.044572,0.085907
1552637416.246525,0,0,0.005785,-0.045138,0.091523
1552637416.264274,0,0,0.005192,-0.045187,0.088864
1552637416.292295,0,0,0.002003,-0.050303,0.092393
1552637416.310176,0,0,0.005859,-0.041325,0.084913
1552637416.328337,0,0,0.002448,-0.043711,0.093263
1552637416.346184,0,0,0.005760,-0.043244,0.085186
1552637416.364006,0,0,0.002349,-0.042776,0.094331
1552637416.406200,0,0,0.004030,-0.037143,0.090529
1552637416.423939,0,0,0.004771,-0.037734,0.084093
1552637416.452281,0,0,0.004969,-0.048557,0.088839
1552637416.470152,0,0,0.002052,-0.036946,0.090380
1552637416.488319,0,0,0.006008,-0.049073,0.088566
1552637416.506221,0,0,0.001978,-0.037389,0.093461
1552637416.524041,0,0,0.006082,-0.048188,0.084863
1552637416.566113,0,0,0.002299,-0.041915,0.086777
1552637416.583929,0,0,0.002546,-0.040538,0.093536
1552637416.612286,0,0,0.002448,-0.039185,0.092666
1552637416.630063,0,0,0.004549,-0.045507,0.089535
1552637416.648264,0,0,0.003041,-0.038176,0.091076
1552637416.666117,0,0,0.003832,-0.047819,0.089610
1552637416.683933,0,0,0.004079,-0.037586,0.089162
1552637416.726022,0,0,0.007664,-0.047671,0.095126
1552637416.743754,0,0,0.007442,-0.048852,0.089088
1552637416.772280,0,0,0.007343,-0.045138,0.093859
1552637416.791003,0,0,0.005736,-0.038373,0.092592
1552637416.809163,0,0,0.006106,-0.042653,0.090554
1552637416.827028,0,0,0.006823,-0.040981,0.090479
1552637416.844854,0,0,0.006972,-0.038914,0.091275
1552637416.890922,0,0,0.006502,-0.045703,0.090653
1552637416.927462,0,0,0.007689,-0.046761,0.089535
1552637416.946064,0,0,0.007417,-0.033872,0.088491
1552637416.963738,0,0,0.010532,-0.047794,0.083969
1552637416.982439,0,0,0.007367,-0.034142,0.091573
1552637417.000200,0,0,0.010210,-0.049369,0.088442
1552637417.019003,0,0,0.007516,-0.037291,0.088616
1552637417.041811,0,0,0.010853,-0.049738,0.089262
1552637417.090783,0,0,0.009568,-0.036159,0.084963
1552637417.126668,0,0,0.009840,-0.038349,0.087174
1552637417.144881,0,0,0.009592,-0.046810,0.095350
1552637417.162089,0,0,0.008925,-0.041350,0.086926
1552637417.179634,0,0,0.008282,-0.041350,0.092542
1552637417.196890,0,0,0.008579,-0.044277,0.087100
1552637417.214470,0,0,0.007540,-0.036332,0.090007
1552637417.232846,0,0,0.008653,-0.045826,0.088044
1552637417.268173,0,0,0.007170,-0.046958,0.086131
1552637417.285547,0,0,0.005884,-0.033404,0.093014
1552637417.303538,0,0,0.007664,-0.047425,0.087671
1552637417.320715,0,0,0.005711,-0.033970,0.090479
1552637417.338274,0,0,0.007540,-0.046810,0.087671
1552637417.355522,0,0,0.006230,-0.036750,0.089237
1552637417.374197,0,0,0.006700,-0.042899,0.089560
1552637417.409568,0,0,0.001038,-0.046810,0.090355
1552637417.445132,0,0,0.007738,-0.034610,0.093114
1552637417.463214,0,0,0.002794,-0.036578,0.086354
1552637417.480415,0,0,0.006749,-0.044867,0.093934
1552637417.498176,0,0,0.008777,-0.038545,0.086553
1552637417.515448,0,0,0.012658,-0.043194,0.093760
1552637417.532943,0,0,0.008900,-0.041030,0.086876
1552637417.552249,0,0,0.007071,-0.041866,0.094282
1552637417.587221,0,0,0.008480,-0.042752,0.093834
1552637417.604640,0,0,0.009568,-0.045482,0.087373
1552637417.622537,0,0,0.007565,-0.037980,0.091796
1552637417.639745,0,0,0.010210,-0.048975,0.087622
1552637417.657342,0,0,0.007466,-0.035790,0.091598
1552637417.674618,0,0,0.010655,-0.049836,0.084118
1552637417.693863,0,0,0.007343,-0.036897,0.092144
1552637417.729203,0,0,0.009815,-0.038250,0.091275
1552637417.746592,0,0,0.009617,-0.048040,0.086354
1552637417.763860,0,0,0.007491,-0.039923,0.090579
1552637417.781108,0,0,0.009320,-0.050156,0.087249
1552637417.798354,0,0,0.007466,-0.035495,0.087423
1552637417.816073,0,0,0.008158,-0.050279,0.088889
1552637417.838949,0,0,0.008282,-0.035643,0.084341
1552637417.876308,0,0,0.008777,-0.047893,0.093412
1552637417.894398,0,0,0.009073,-0.047622,0.089659
1552637417.912425,0,0,0.007936,-0.033601,0.088665
1552637417.930248,0,0,0.009098,-0.050131,0.090728
1552637417.948076,0,0,0.009320,-0.031338,0.087994
1552637417.965871,0,0,0.010754,-0.049664,0.091871
1552637417.983663,0,0,0.009469,-0.034118,0.086156
1552637418.002975,0,0,0.010804,-0.047253,0.095673
1552637418.060740,0,0,0.010507,-0.034733,0.090504
1552637418.078723,0,0,0.013350,-0.050180,0.089958
1552637418.096565,0,0,0.009271,-0.033995,0.087423
1552637418.114827,0,0,0.012361,-0.049639,0.091200
1552637418.132707,0,0,0.009048,-0.036036,0.092244
1552637418.150507,0,0,0.010359,-0.047720,0.085733
1552637418.168691,0,0,0.008406,-0.037561,0.091796
1552637418.187765,0,0,0.009765,-0.045211,0.088193
1552637418.228086,0,0,0.008060,-0.048262,0.088417
1552637418.246115,0,0,0.007268,-0.033847,0.094406
1552637418.264073,0,0,0.010210,-0.046048,0.085609
1552637418.282429,0,0,0.006576,-0.033626,0.092467
1552637418.300574,0,0,0.010161,-0.043686,0.086802
1552637418.318487,0,0,0.007293,-0.035913,0.093188
1552637418.336831,0,0,0.009296,-0.043563,0.087696
1552637418.365170,0,0,0.007639,-0.035077,0.092492
1552637418.401061,0,0,0.008010,-0.038816,0.091796
1552637418.419024,0,0,0.008999,-0.042186,0.086901
1552637418.436876,0,0,0.008505,-0.038595,0.090877
1552637418.455073,0,0,0.009568,-0.042727,0.085311
1552637418.472900,0,0,0.008307,-0.050328,0.092294
1552637418.490682,0,0,0.010433,-0.037660,0.085683
1552637418.520317,0,0,0.008233,-0.042555,0.093809
1552637418.552353,0,0,0.009592,-0.048655,0.091076
1552637418.570279,0,0,0.010087,-0.033158,0.086653
1552637418.588139,0,0,0.008875,-0.047204,0.092542
1552637418.605942,0,0,0.011125,-0.036651,0.086901
1552637418.623856,0,0,0.008356,-0.043662,0.093461
1552637418.641690,0,0,0.009667,-0.040489,0.088417
1552637418.665446,0,0,0.009840,-0.040120,0.093288
1552637418.701941,0,0,0.009123,-0.044252,0.093461
1552637418.720250,0,0,0.009716,-0.036750,0.089162
1552637418.738182,0,0,0.009864,-0.041399,0.089436
1552637418.756071,0,0,0.009469,-0.037586,0.089063
1552637418.774287,0,0,0.009667,-0.037242,0.091722
1552637418.792170,0,0,0.009840,-0.041030,0.089734
1552637418.809975,0,0,0.009419,-0.032642,0.093884
1552637418.839412,0,0,0.009914,-0.035643,0.089833
1552637418.872293,0,0,0.009914,-0.035003,0.090156
1552637418.890213,0,0,0.009123,-0.042555,0.092467
1552637418.908062,0,0,0.008826,-0.035987,0.090305
1552637418.925935,0,0,0.009296,-0.040833,0.089759
1552637418.943772,0,0,0.008950,-0.038201,0.090181
1552637418.961616,0,0,0.010013,-0.039160,0.088541
1552637418.982215,0,0,0.009444,-0.039480,0.091523
1552637419.019057,0,0,0.010779,-0.039333,0.090256
1552637419.057894,0,0,0.010754,-0.037955,0.093089
1552637419.075984,0,0,0.009840,-0.037291,0.084789
1552637419.093860,0,0,0.010878,-0.039677,0.091747
1552637419.112193,0,0,0.010433,-0.038521,0.090579
1552637419.130103,0,0,0.011026,-0.035889,0.093312
1552637419.147986,0,0,0.010754,-0.034929,0.091250
1552637419.167687,0,0,0.009642,-0.036332,0.089013
1552637419.207698,0,0,0.010309,-0.033134,0.089336
1552637419.226015,0,0,0.009444,-0.033724,0.089684
1552637419.244025,0,0,0.010705,-0.033970,0.088988
1552637419.261857,0,0,0.011175,-0.042137,0.092542
1552637419.280101,0,0,0.011471,-0.037168,0.090802
1552637419.297921,0,0,0.010977,-0.039652,0.090256
1552637419.315731,0,0,0.009765,-0.039677,0.090305
1552637419.338436,0,0,0.011002,-0.036455,0.087497
1552637419.374055,0,0,0.010359,-0.041817,0.084093
1552637419.409962,0,0,0.010037,-0.038619,0.089759
1552637419.427832,0,0,0.011842,-0.040439,0.092194
1552637419.445672,0,0,0.011026,-0.038324,0.091498
1552637419.463908,0,0,0.012213,-0.038250,0.089858
1552637419.481735,0,0,0.010952,-0.039431,0.091126
1552637419.499531,0,0,0.010927,-0.036356,0.089808
1552637419.522224,0,0,0.010532,-0.039898,0.091175
1552637419.559206,0,0,0.010532,-0.039554,0.090952
1552637419.577548,0,0,0.010260,-0.039898,0.090802
1552637419.595582,0,0,0.011125,-0.036233,0.089361
1552637419.613406,0,0,0.011051,-0.042088,0.092045
1552637419.631700,0,0,0.010829,-0.036356,0.089088
1552637419.649545,0,0,0.010507,-0.040513,0.092418
1552637419.667365,0,0,0.009444,-0.038619,0.089808
1552637419.693938,0,0,0.010482,-0.038570,0.092368
1552637419.740059,0,0,0.010383,-0.039259,0.092567
1552637419.758076,0,0,0.010631,-0.038668,0.090952
1552637419.775914,0,0,0.009543,-0.037980,0.092070
1552637419.794875,0,0,0.010853,-0.039677,0.091846
1552637419.812690,0,0,0.011694,-0.035864,0.092095
1552637419.830508,0,0,0.011199,-0.040439,0.091995
1552637419.860238,0,0,0.010482,-0.036578,0.090132
1552637419.892402,0,0,0.010705,-0.035938,0.088790
1552637419.910789,0,0,0.010458,-0.040562,0.090877
1552637419.928645,0,0,0.010952,-0.038496,0.088392
1552637419.946540,0,0,0.011669,-0.039997,0.090802
1552637419.964772,0,0,0.011916,-0.041128,0.089485
1552637419.982618,0,0,0.011150,-0.038472,0.087249
1552637420.002294,0,0,0.011471,-0.042998,0.089485
1552637420.060071,0,0,0.011422,-0.038964,0.088392
1552637420.078237,0,0,0.006527,-0.042555,0.089883
1552637420.096082,0,0,0.011397,-0.040366,0.089461
1552637420.114008,0,0,0.011990,-0.039210,0.087870
1552637420.131796,0,0,0.011966,-0.042112,0.091548
1552637420.149654,0,0,0.011719,-0.038521,0.094580
1552637420.178726,0,0,0.010458,-0.041423,0.091573
1552637420.212257,0,0,0.010532,-0.043121,0.091101
1552637420.230199,0,0,0.010334,-0.038127,0.089162
1552637420.248053,0,0,0.011595,-0.039628,0.091498
1552637420.265884,0,0,0.010878,-0.038668,0.090504
1552637420.283725,0,0,0.010977,-0.039652,0.089287
1552637420.301593,0,0,0.009765,-0.040685,0.091623
1552637420.324246,0,0,0.009716,-0.038004,0.088591
1552637420.361206,0,0,0.009815,-0.037143,0.088442
1552637420.379471,0,0,0.010631,-0.041227,0.091399
1552637420.397327,0,0,0.010829,-0.038890,0.090902
1552637420.415156,0,0,0.013375,-0.046343,0.092666
1552637420.433363,0,0,0.003486,-0.043367,0.096046
1552637420.451268,0,0,0.021410,-0.039775,0.079868
1552637420.469100,0,0,0.000346,-0.029936,0.083844
1552637420.491565,0,0,0.015007,-0.050131,0.089883
1552637420.527318,0,0,0.010334,-0.042407,0.091250
1552637420.545742,0,0,0.010136,-0.035889,0.088765
1552637420.572229,0,0,0.012312,-0.037734,0.088690
1552637420.590086,0,0,0.012065,-0.040956,0.088914
1552637420.607919,0,0,0.011348,-0.040120,0.086081
1552637420.625744,0,0,0.011694,-0.039824,0.095350
1552637420.643572,0,0,0.012510,-0.039406,0.090281
1552637420.665807,0,0,0.011817,-0.041227,0.086628
1552637420.720726,0,0,0.017627,-0.040931,0.090802
1552637420.756253,0,0,0.012707,-0.039062,0.094207
1552637420.774424,0,0,0.012213,-0.039824,0.091523
1552637420.792245,0,0,0.012213,-0.032150,0.088293
1552637420.810068,0,0,0.013152,-0.037955,0.091573
1552637420.828235,0,0,0.012905,-0.033995,0.089709
1552637420.846087,0,0,0.013128,-0.036627,0.089187
1552637420.868447,0,0,0.012979,-0.041054,0.091846
1552637420.922298,0,0,0.014487,-0.035495,0.090107
1552637420.957897,0,0,0.014883,-0.039357,0.090007
1552637420.976237,0,0,0.015402,-0.036258,0.089485
1552637420.994106,0,0,0.014957,-0.040612,0.092492
1552637421.012329,0,0,0.014957,-0.034979,0.088889
1552637421.035038,0,0,0.014932,-0.040120,0.091473
1552637421.053075,0,0,0.014463,-0.036946,0.088616
1552637421.074508,0,0,0.016045,-0.039997,0.090902
1552637421.120227,0,0,0.015798,-0.038496,0.091896
1552637421.138241,0,0,0.014685,-0.037783,0.087994
1552637421.156131,0,0,0.015971,-0.043071,0.091871
1552637421.174328,0,0,0.015501,-0.038570,0.091051
1552637421.192165,0,0,0.015946,-0.035766,0.089982
1552637421.209971,0,0,0.014809,-0.039259,0.091324
1552637421.232617,0,0,0.015452,-0.034560,0.089759
1552637421.269622,0,0,0.017800,-0.040489,0.088839
1552637421.288229,0,0,0.010309,-0.035225,0.086702
1552637421.306382,0,0,0.006749,-0.041768,0.090728
1552637421.324068,0,0,0.025168,-0.032543,0.090504
1552637421.342286,0,0,0.020347,-0.044080,0.101289
1552637421.360224,0,0,0.014389,-0.034437,0.088740
1552637421.378042,0,0,0.010754,-0.039578,0.088864
1552637421.397938,0,0,0.014240,-0.037955,0.086280
1552637421.437867,0,0,0.014809,-0.037734,0.094406
1552637421.456249,0,0,0.020001,-0.034806,0.090579
1552637421.474252,0,0,0.020767,-0.035594,0.082801
1552637421.492178,0,0,0.020569,-0.031141,0.094431
1552637421.510424,0,0,0.017553,-0.040120,0.088119
1552637421.528264,0,0,0.019630,-0.033847,0.095027
1552637421.546081,0,0,0.018270,-0.041940,0.089212
1552637421.573275,0,0,0.019234,-0.035963,0.093685
1552637421.620038,0,0,0.015180,-0.037315,0.091250
1552637421.638043,0,0,0.012979,-0.039578,0.091970
1552637421.655889,0,0,0.016267,-0.037389,0.091796
1552637421.674119,0,0,0.016861,-0.036848,0.089585
1552637421.692037,0,0,0.015106,-0.039849,0.091697
1552637421.709899,0,0,0.016762,-0.043711,0.088641
1552637421.732363,0,0,0.016070,-0.040120,0.091697
1552637421.768081,0,0,0.016366,-0.042678,0.090852
1552637421.803846,0,0,0.015872,-0.035692,0.095300
1552637421.821721,0,0,0.014636,-0.035643,0.088964
1552637421.839572,0,0,0.016193,-0.040292,0.093486
1552637421.857735,0,0,0.015254,-0.035815,0.089833
1552637421.875633,0,0,0.017504,-0.039677,0.091747
1552637421.893476,0,0,0.015649,-0.035274,0.090405
1552637421.916099,0,0,0.016712,-0.038742,0.089287
1552637421.951791,0,0,0.016638,-0.038422,0.089237
1552637421.987571,0,0,0.015106,-0.042850,0.088094
1552637422.005555,0,0,0.017207,-0.035446,0.092467
1552637422.024854,0,0,0.017256,-0.037586,0.089635
1552637422.044177,0,0,0.017009,-0.037684,0.091647
1552637422.062129,0,0,0.018270,-0.036823,0.095077
1552637422.080060,0,0,0.018814,-0.034905,0.094704
1552637422.109895,0,0,0.019234,-0.035200,0.087398
1552637422.149966,0,0,0.019160,-0.034929,0.087920
